time,frequency
15.56,328.7423708165794
15.565,326.3349969050636
15.57,328.01176460726305
15.575,326.09971362236047
15.58,329.11250330197674
15.585,326.8846812179146
15.59,328.5407921177389
15.595,326.15184477183607
15.6,327.6561814195837
15.605,326.7998275544148
15.61,327.71518394685245
15.615,326.24530452230357
15.62,328.17351826488886
15.625,327.350721189941
15.63,328.1539076480716
15.635,330.5392802592913
15.64,332.45141681534494
15.645,327.71636073917375
15.65,331.23305818025926
15.655,331.7226826429219
15.66,330.5106881614493
15.665,329.4042904322188
15.67,328.85576490836826
15.675,330.4416535863092
15.68,331.0405933201164
15.685,330.8269425862234
15.69,329.76776772356624
15.695,328.63920888938753
15.7,328.33297764132817
15.705,331.2779760386334
15.71,327.3555739365941
15.715,328.3463975451362
15.72,328.2717977252482
15.725,328.1460248062127
15.73,328.0759987775791
15.735,326.06987784670144
15.74,326.5530055884821
15.745,327.0079633412344
15.75,326.7582656132759
15.755,327.30118028974266
15.76,328.26596095503635
15.765,327.1983151584207
15.77,328.4638325794484
15.775,330.24928905771696
15.78,331.2323876233228
15.785,333.1653221509148
15.79,334.59916190570203
15.795,335.25240647076043
15.8,337.28653492627205
15.805,336.55474453048777
15.81,338.72460488378226
15.815,342.86161945102066
15.82,341.8013439640802
15.825,338.947687231988
15.83,340.37581801671973
15.835,335.11408555243275
15.84,331.4509463783307
15.845,334.2060425092385
15.85,334.90560275349156
15.855,343.67469492235705
15.86,327.4447521515277
15.865,346.1467414393517
15.87,335.88221745278787
15.875,371.51530145829474
15.88,334.5144745527562
15.885,343.9739717991621
15.89,345.840416296152
15.895,347.70566413089534
15.9,344.5516085717399
15.905,337.71483327153663
15.91,332.92475947095363
15.915,337.8899675767452
15.92,319.51606058296187
15.925,331.45605800511527
15.93,370.26923316262685
15.935,306.7147178554118
15.94,355.4044300506284
15.945,347.3307355698664
15.95,342.13565297543465
15.955,0.0
15.96,0.0
15.965,0.0
15.97,0.0
15.975,0.0
15.98,0.0
15.985,0.0
15.99,0.0
15.995,0.0
16.0,0.0
16.005,0.0
16.01,0.0
16.015,0.0
16.02,0.0
16.025,0.0
16.03,0.0
16.035,0.0
16.04,0.0
16.045,0.0
16.05,0.0
16.055,0.0
16.06,0.0
16.065,0.0
16.07,0.0
16.075,0.0
16.08,0.0
16.085,0.0
16.09,0.0
16.095,0.0
16.1,0.0
16.105,0.0
16.11,0.0
16.115,0.0
16.12,0.0
16.125,0.0
16.13,0.0
16.135,0.0
16.14,0.0
16.145,0.0
16.15,0.0
16.155,0.0
16.16,0.0
16.165,0.0
16.17,0.0
16.175,0.0
16.18,0.0
16.185,0.0
16.19,0.0
16.195,0.0
16.2,0.0
16.205,0.0
16.21,0.0
16.215,0.0
16.22,0.0
16.225,0.0
16.23,0.0
16.235,0.0
16.24,0.0
16.245,0.0
16.25,0.0
16.255,0.0
16.26,0.0
16.265,0.0
16.27,0.0
16.275,0.0
16.28,0.0
16.285,0.0
16.29,0.0
16.295,0.0
16.3,0.0
16.305,0.0
16.31,0.0
16.315,0.0
16.32,0.0
16.325,0.0
16.33,0.0
16.335,0.0
16.34,0.0
16.345,0.0
16.35,0.0
16.355,0.0
16.36,0.0
16.365,0.0
16.37,0.0
16.375,0.0
16.38,0.0
16.385,0.0
16.39,0.0
16.395,0.0
16.4,0.0
16.405,0.0
16.41,0.0
16.415,0.0
16.42,0.0
16.425,0.0
16.43,0.0
16.435,0.0
16.44,0.0
16.445,0.0
16.45,0.0
16.455,0.0
16.46,0.0
16.465,0.0
16.47,0.0
16.475,0.0
16.48,0.0
16.485,0.0
16.49,0.0
16.495,0.0
16.5,0.0
16.505,0.0
16.51,0.0
16.515,0.0
16.52,0.0
16.525,0.0
16.53,0.0
16.535,0.0
16.54,0.0
16.545,0.0
16.55,0.0
16.555,0.0
16.56,0.0
16.565,0.0
16.57,0.0
16.575,0.0
